Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,6/5/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Togo,TGO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,19.37478186,1.832554564,11.82501685,18.85078565,1.547366916,115.2151257,-3.368870522,-10.45863659,-3.278666876,10.80484785,-17.01705802,32.25810057,48.84744001,-30.94444743,46.27123227,-12.72878647,0.095328634,-11.42865904,0.214921311,3.326381524,10.16791737,3.782337275,8.992000283,-9.77091479,-7.912494938,4.499997211,-19.59999483,-3.200004836,-1.799996548,20.59999329,9.467804298,0,-1.100000447,-1.300000051,-4.100001447,-2.573735333,10.80515552,16.93002363,-5.472385234,-1.268890099,-5.875373728,-0.813200502,3.748683457,9.454917951,14.30941567,19.96851132,10.08720259,11.65595052,-8.100514276,-1.774557679,6.340103927,2.286363274,0.623584034,3.414030628,6.045418789,8.78239658,2.754342196,6.800389167,
Thailand,THA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,20.8786771,-0.910026907,5.505813689,23.47842742,8.450752875,22.07830412,11.17023698,0.478372175,1.428575627,12.43507457,18.30359916,16.60332704,-4.530291491,7.796833888,-4.717184984,24.09211604,11.17059355,12.44014878,10.42534783,7.707118468,9.160942692,11.65937798,-5.983257959,17.25816399,9.788935603,15.41645113,21.80561279,27.17106482,21.53782514,13.39415971,15.14001992,13.80741411,12.98492648,13.10492194,15.37044162,-4.483675236,9.051943428,10.79142001,8.635969239,15.83187016,-0.02039251,5.887283887,9.133827798,14.63108047,7.759716665,10.78767809,8.893749799,6.263624473,-12.14028587,14.22026171,9.509416476,3.661679013,2.514337741,0.345467727,1.250152228,2.696052743,5.180845361,3.35104987,-2.953553417,-19.68122044,11.08906666,6.142129221,2.149028389,
Tajikistan,TJK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.107972378,-7.694092768,-2.791272138,12.54949896,-7.471052839,2.966470543,2.814906304,-14.49998065,7.600005825,29.49998086,22.60003235,2.89998216,6.419581565,-1.348323046,16.04103136,-2.000009232,23.00000194,1.100019655,0.999975886,-9.999977099,0,0,15.09999867,6.799999934,-5.199999658,21.5000002,21.80000038,55.40000105,-24.00000062,,
Turkmenistan,TKM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.62043835,25.30596827,-19.19634501,-4.200755079,-14.86758963,-41.05945158,-18.63466889,61.668623,101.6281471,3.713049407,7.09071806,20.88607546,13.19640358,25,42.54269476,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,3.100630555,8.978356904,6.168298893,-0.0434305,13.46200698,8.99246859,1.322738208,6.487056093,9.656115839,29.66247622,2.882838183,15.88302466,11.56434926,3.793525553,4.296589757,6.419797592,6.610308302,13.29685481,11.34761324,10.40304223,2.360230425,-1.796728131,19.49152367,14.02960709,-2.187964604,-8.727685617,7.223144839,11.71133672,-4.622540669,0.396056472,5.541150121,10.19996752,3.85334899,5.122183962,7.314510624,8.906976425,9.339036085,6.566324929,4.456759028,10.76078894,3.007068805,3.436356266,4.293960371,10.10680959,7.882461187,6.503246786,5.178030883,0.65616906,-8.200736728,13.30833836,7.301430022,3.817901438,2.024700113,2.206696828,4.214874376,2.413034859,3.64937244,4.529589735,0.817709853,-8.6068151,8.051282606,7.851363624,-2.304233,
Timor-Leste,TLS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.22503055,-8.378780367,-7.89073348,-10.70584693,-10.60054661,20.81642005,32.20714293,21.3564592,1.201893517,28.02862462,-24.92633034,41.1538009,-24.1024182,-22.5144056,-28.27691362,8.472493157,-39.05198071,16.63370122,1045.449294,209.0671566,7.386063398,-44.14817013,-59.98686019,
Middle East & North Africa (IDA & IBRD countries),TMN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,10.59255116,12.22986328,11.91156571,15.66434243,10.36257705,7.685401596,17.07363625,9.999110009,-2.145956136,-7.216316779,9.026638846,-4.902765872,-18.88061695,-11.15652884,-40.34338496,0.4479148,29.6541617,12.90375465,-7.286903331,-2.044947075,-6.273746626,19.2204738,10.3937909,8.079610719,13.29107262,10.02757125,3.719147331,5.591224053,7.03943919,-0.384704042,3.051151908,1.931215845,0.198181905,5.441853366,5.208678991,2.487009807,3.904798907,6.094623669,6.831354838,6.945952261,7.341014353,4.201791018,4.746668731,-7.674508501,14.91851458,-11.36906343,-0.835987729,-3.813399928,-1.972930067,5.241800361,4.921422993,16.12721943,8.811650481,-4.58838639,-20.51738161,3.002952157,15.53973697,16.96583803,
Tonga,TON,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.48229743,22.09095179,-5.45505756,-0.649359535,-15.50918553,-5.432770893,-11.04571117,0,22.40912607,8.044567411,-11.36575261,-5.422981698,-7.910842099,-13.6222024,11.76023638,-6.383205846,-9.524136349,29.47758095,12.50012736,0.744846397,8.133923633,29.62755865,-7.544033165,1.336586872,-3.271064122,-1.852399947,-47.67152825,-3.048113092,,
South Asia (IDA & IBRD),TSA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-0.702923856,2.248881177,14.84842828,-4.388059875,-8.924080841,19.90512938,3.091475811,4.245953176,1.897447596,24.60127971,-1.437105979,-1.298903759,9.10633487,-1.115868768,15.19943464,18.99035422,-4.453192828,7.378395294,11.88858735,7.402131573,0.782195042,2.832757497,4.778145757,4.236539798,-4.370380758,11.59566648,12.06814749,4.280498741,12.31855709,8.756789413,14.90866562,7.992472683,10.01463835,9.930254002,22.56554916,5.497559636,-2.381324952,10.1094228,13.80956762,17.65101933,6.002650892,18.08591164,11.17083696,24.7560618,25.71216703,19.55286263,6.010718379,12.83760588,-4.543132345,16.9580314,15.13304369,5.716947926,7.515246281,1.658033053,-5.288755111,4.458466318,4.149232047,11.18852402,-1.294765807,-8.219238034,26.35113666,13.76504309,3.224294751,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.995533804,4.42703473,6.627117166,4.592756605,7.877728358,7.552797246,3.96641983,7.412750445,21.49799541,-0.543443908,4.184374186,6.634610923,7.378511531,6.513589575,7.202773407,8.814437452,9.819998556,6.751102364,-3.263401908,6.605290736,-31.05815475,-9.394092189,2.679776269,6.512410894,-1.626219202,-1.820875688,7.164799849,3.254673197,0.302984699,-9.698339398,8.962395006,10.52374984,1.984717393,
Trinidad and Tobago,TTO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,13.23549577,1.992902997,11.71181816,4.367423206,8.574952356,28.3996259,22.94416929,-9.052194187,15.15071391,0.7102811,17.0287762,7.056774487,7.472295597,21.48348799,0.048680918,3.475360114,-6.925506004,0.931001893,2.699321131,3.307225536,5.226619008,13.37027309,21.44571421,4.956622073,4.401210433,-0.87880193,8.019966935,3.37027125,13.53637427,1.334481256,-0.775141617,10.11188709,5.172664514,5.570135753,5.759314378,19.22406134,-3.512153436,0.043222948,5.460885457,4.474315346,4.312305869,11.80006536,2.799775571,-7.039735262,26.76894155,-5.733374333,4.157523279,4.270584216,-1.24781564,-4.653413333,0.542280478,4.825358369,4.586726832,-4.219831102,-20.04010218,11.93706846,17.33259682,10.43573782,
Turkiye,TUR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.41646567,-0.258952075,3.151840555,3.121100151,11.00103926,7.685438506,15.17985211,7.98452706,21.9593848,19.12385728,13.33234128,-10.38817601,18.80470507,4.931829189,8.141235321,7.708244162,12.16385797,8.331541186,5.701051915,6.976941575,3.883589792,-3.616906527,1.721515212,12.92105453,14.49775413,4.932653541,7.077929125,3.23879844,-1.74188879,12.40929144,9.090606721,5.278520453,-14.62375264,25.05632475,9.932072045,-2.835866437,
Tuvalu,TUV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.52448161,22.93122723,29.91821072,11.55940929,36.34516206,1.045105818,-11.98402718,6.482875583,13.8421486,21.41490645,20.18247933,8.291906726,23.27949887,7.648980867,12.96758769,-10.24684061,13.71840664,8.181936586,4.557892956,6.325760232,9.544173494,15.27365186,-3.345847329,8.508715503,1.348390263,-0.004052455,0.070131573,-5.810530251,18.99003433,-8.601816835,5.2,10.2,13.2,
Uganda,UGA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,-7.352180775,11.64216801,-3.461872542,1.676494735,-1.499245588,3.803546954,5.85147783,4.986853466,-5.521472405,15.47708001,-4.438476047,31.54724163,28.63218011,27.21925812,29.49564142,-14.90542541,26.26666665,-21.60619919,29.06005508,16.68586697,3.301641498,23.69413815,14.78217604,7.763543791,12.13857312,84.44024271,-8.564912903,-8.960843398,5.489204288,13.98710169,6.946943693,0.002285859,-2.369875227,2.933260261,32.85466365,9.419934119,4.317491778,-1.170019413,0.23568945,-19.67341977,0.273331254,
Ukraine,UKR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.19999998,-47.3,-10.80000003,10.40000009,1.099999987,16.89999992,-5.399999943,1.199999931,-2.199999913,21.49999993,-2.097974587,7.379577166,10.61802386,22.7185126,-12.1839151,-5.758591908,2.956997953,5.70607602,-21.97205294,2.311379311,3.129353865,-5.489907869,-7.421313163,-17.42194427,-13.16524213,-1.817524724,3.924221461,-1.354138424,7.29979491,-5.810047894,-8.565763303,-42.04589108,-5.410256272,
Upper middle income,UMC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,22.89009891,-14.15024183,4.374938497,3.852243895,28.00704873,-11.33768708,-6.681372704,14.51122711,-0.133956009,2.759787428,-4.838002691,-1.79036626,-0.315820786,20.68226392,19.09069221,21.04778789,7.157324654,4.339547027,6.564083272,3.614585298,6.17417383,-10.51970323,0.994114987,-5.70212766,1.662906138,16.30157356,-8.467234075,7.105180861,7.50394176,13.70138335,2.721554288,9.120364536,8.62659301,15.14406425,-1.857152587,10.28205029,13.02171333,0.790982403,-3.010022565,7.991698604,-5.178506844,-6.684362629,14.02071621,23.44810519,15.99471411,5.615692522,4.780533595,8.531288316,4.454093469,7.179440497,5.803847331,3.641811888,-0.061377867,3.514788745,-0.599965036,-0.240963133,5.255633185,-1.073652987,5.208999644,-15.88946563,13.48873958,9.818712796,0.695536972,
United States,USA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,1.733234786,7.794412904,18.81903821,7.942492588,-0.640314009,4.366677683,2.403394674,10.55536464,9.902918707,10.76727374,1.218659037,-7.657121115,-2.591077129,8.152910277,3.35059665,7.662402748,10.92869278,16.21225625,11.57667784,8.822103755,6.614097407,6.927443888,3.264598652,8.836071972,10.27830468,8.176458925,11.90959802,2.335725411,4.979719763,8.313501816,-5.582093417,-1.953701476,2.106482227,9.6438738,6.947477023,9.475888558,8.761360384,5.789743535,-8.312533832,12.64900205,7.178158379,4.018170766,3.010343739,3.902322561,0.319626118,0.474057164,4.114380824,2.854086239,0.533784287,-13.12789655,6.476791292,7.512719511,2.764324903,
Uzbekistan,UZB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.513133755,3.234821396,-15.42513168,-8.096085413,9.177153926,-5.391026777,-6.747891288,26.46566167,28.1324503,11.9702295,16.80206795,39.91463798,37.36300985,-5.11556177,8.035420141,14.68819633,-5.113593521,10.61068438,-7.164680707,2.161841539,4.294331503,14.08779941,10.16462708,16.41521449,-20.10726582,13.43986099,24.56294481,7.656022054,
St. Vincent and the Grenadines,VCT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,105.0748583,-20.12677882,-0.925934647,-6.208278529,-5.053374113,8.020987016,-16.37751372,-5.643152423,-9.234832999,-3.100767674,15.89999149,-4.141491234,12.33123116,-1.36219581,3.980520146,5.753899943,14.29985577,4.240508441,-2.031832038,12.02296116,8.06426963,6.289831497,7.833434743,-19.71915999,3.540039558,-10.98880187,5.827420133,-3.549396769,-3.960467909,-10.38374714,13.68567399,3.769504266,-3.017192104,-7.551577917,-0.983392029,-13.68155089,-12.87699187,4.664976101,1.594290023,-6.169699915,-4.657997135,,,,,,,,,,
British Virgin Islands,VGB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.59601283,6.510096792,0.7980441,-5.189693836,0.366848482,1.462030491,-9.958761909,-4.095599073,-16.72521682,-78.39298662,-16.38194021,17.76723823,-36.09045849,20.45564712,26.07645875,-20.3638685,11.62324649,-17.66606822,94.67945922,-18.9516129,,
Viet Nam,VNM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92537365,29.85724598,24.67175928,9.126791475,16,20,24,16,19,23,21.10106774,17.18048636,10.36790705,19.94954586,25.61969956,17.77593764,11.19998642,12.50004237,13.69996851,-5.085057931,8.450010963,10.59393531,15.04142917,17.81851781,12.5802356,13.86590248,11.00396653,17.25351615,12.25334048,6.236027968,4.06262557,14.8057324,4.016450791,-1.310559134,
Vanuatu,VUT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.67552903,14.5177105,7.095842029,0.249837606,5.791755969,8.607773852,14.33281277,1.024434664,10.10290693,-1.500886888,3.892505887,-0.493333333,4.860645853,19.53806344,-1.103717363,3.469707615,25.64377122,-71.09480555,-42.21199482,73.15828771,,
World,WLD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,5.711858306,8.711655342,10.76064853,4.975380511,-2.404478275,9.332552596,5.139528103,4.82740815,6.251616564,3.368889301,4.302923942,-0.141354067,4.313714216,9.46556954,3.740305514,2.088470795,6.216831686,8.285022312,6.470281767,5.028955149,2.882752477,3.438961787,3.436882078,8.871810894,8.973936905,6.454547995,9.933334891,4.488022606,5.450703685,11.81476473,0.744340529,2.837128032,4.376683636,10.16293702,7.005959072,8.563041052,6.715450241,2.968472987,-9.719199413,11.89916441,5.455717926,2.700794904,3.123436032,3.496467283,3.35165557,2.569308966,5.337193419,4.192090446,1.271116702,-8.515874025,10.11763615,6.405812137,0.863135045,
Samoa,WSM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.65184353,3.619278775,-7.354121531,13.09365149,-4.886223502,1.214785466,13.47572982,7.750813311,-3.671277312,21.7595704,-20.51174538,-56.93685113,-2.949436098,154.3359427,
Kosovo,XKX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5994988,27.47033671,28.2190092,2.030364661,-1.475109511,6.316812155,1.843426244,10.3789914,20.0155006,9.067284224,7.553700926,-29.09249262,76.75904185,18.88360386,7.234215166,
"Yemen, Rep.",YEM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.20669794,-0.742129168,27.834414,113.0340862,20.83605602,-11.4221099,-0.840976293,-22.45131278,36.20916594,26.20431735,-10.01375764,7.13244795,2.171142592,3.811449833,18.69352648,4.082947675,-10.0743163,9.229368116,-22.24460211,14.05193362,-11.70994488,-16.08982416,-5.733651859,-4.096897302,-68.38171507,-64.61665385,-2.570681601,49.17572678,,,,,,
South Africa,ZAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,7.074419455,8.468723851,7.624586339,4.935255671,3.06238238,1.369640669,4.81423562,4.150350594,0.764918851,2.738044406,3.081860215,3.00048794,-5.181405921,-4.891985082,-1.159137207,4.299430602,4.602098061,3.296801314,1.840777404,-0.00304367,-5.353109095,-2.644859706,-1.328626944,2.666252182,10.07709508,-3.690396843,4.649093514,8.16984202,2.181119478,-0.433826295,-1.545420207,5.490870831,10.37904419,2.485785091,10.93740409,7.20382856,5.295733106,3.246207658,1.261047722,8.313562667,2.392880715,0.989282891,0.109275407,2.833728792,8.567217493,7.46276043,7.828316456,1.549831938,-17.02382075,7.718008179,3.008442972,1.112330753,3.732974378,3.646286163,3.059774117,0.407508847,-0.273236009,2.748264449,-3.312908506,-12.00409229,9.651050829,6.817789169,3.731622428,
Zambia,ZMB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-2.568400162,0.095509212,6.469469303,17.58379453,-5.594510848,-14.56484801,1.096208838,7.309789768,25.55745525,-7.936716194,-6.375292482,13.60273258,-8.573074845,6.02916665,-3.318223179,21.53008306,-2.774350068,-6.4363257,-10.72210395,-3.079057866,-12.75484399,15.68839313,-9.74006036,-6.852847261,-1.694915772,1.894614067,-5.931547534,-5.850965745,-1.406671263,-7.240210612,4.568419686,3.622389144,3.453392251,8.75134642,-10.50708056,11.97163605,18.12705846,4.740679195,87.45130214,-3.037625812,20.74376108,34.82789315,57.90524181,57.15645594,39.75005495,10.42282803,10.71121026,-5.604149291,61.32767401,17.24415307,,,,,,,,,,,,,,
Zimbabwe,ZWE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,-5.091118452,3.94725391,-16.74789269,39.28557874,12.52542502,2.634297644,1.585306462,-1.907359667,6.944976825,20.80494737,-2.089299666,6.078642246,1.22643541,-0.047752486,-4.379957346,-5.322551354,22.77273177,9.389929799,0.487132225,8.137958808,5.517720222,-0.678990861,-3.662836319,-7.732307438,3.276213473,-16.964817,-20.43725466,-2.05635567,-7.34172667,-8.942446937,-9.786355989,-21.08434436,-3.824146813,45.77855178,5.104660055,-3.274345234,-11.87653348,3.879176129,48.41122639,21.00079094,4.80668452,-2.912872614,13.88998482,-48.94925486,47.04794531,43.43131784,-8.357012188,
